title,speaker,date,rated_bool,ratings,duration,url
Grit: The power of passion and perseverance,Angela Lee Duckworth,May 2013,True,"Inspiring, Informative",6:12,https://www.ted.com/talks/angela_lee_duckworth_grit_the_power_of_passion_and_perseverance
A father-daughter dance ... in prison,Angela Patton,Jan 2013,True,"Inspiring, Beautiful",8:48,https://www.ted.com/talks/angela_patton_a_father_daughter_dance_in_prison
How China is changing the future of shopping,Angela Wang,Dec 2017,True,"Informative, Fascinating",13:38,https://www.ted.com/talks/angela_wang_how_china_is_changing_the_future_of_shopping
The beauty of human skin in every color,Angélica Dass,Mar 2016,True,"Beautiful, Inspiring",11:27,https://www.ted.com/talks/angelica_dass_the_beauty_of_human_skin_in_every_color
"How to go to space, without having to go to space",Angelo Vermeulen,Feb 2015,True,"Informative, Fascinating",7:04,https://www.ted.com/talks/angelo_vermeulen_how_to_go_to_space_without_having_to_go_to_space
"Smelfies, and other experiments in synthetic biology",Ani Liu,Feb 2017,True,"Fascinating, Funny",7:20,https://www.ted.com/talks/ani_liu_smelfies_and_other_experiments_in_synthetic_biology
How I found myself through music,Anika Paulson,Aug 2017,True,"Beautiful, Inspiring",9:18,https://www.ted.com/talks/anika_paulson_how_i_found_myself_through_music
What it takes to do extreme astrophysics,Anil Ananthaswamy,Apr 2011,True,"Fascinating, Informative",14:08,https://www.ted.com/talks/anil_ananthaswamy
India's hidden hotbeds of invention,Anil Gupta,May 2010,True,"Inspiring, Informative",22:55,https://www.ted.com/talks/anil_gupta_india_s_hidden_hotbeds_of_invention
Your brain hallucinates your conscious reality,Anil Seth,Jul 2017,True,"Fascinating, Informative",17:01,https://www.ted.com/talks/anil_seth_how_your_brain_hallucinates_your_conscious_reality
The boost students need to overcome obstacles,Anindya Kundu,Sep 2017,True,"Inspiring, Informative",7:05,https://www.ted.com/talks/anindya_kundu_the_boost_students_need_to_overcome_obstacles
My failed mission to find God — and what I found instead,Anjali Kumar,Jan 2018,True,"Beautiful, Inspiring",16:11,https://www.ted.com/talks/anjali_kumar_my_failed_mission_to_find_god_and_what_i_found_instead
Why Earth may someday look like Mars,Anjali Tripathi,Dec 2016,True,"Informative, Fascinating",11:55,https://www.ted.com/talks/anjali_tripathi_why_earth_may_someday_look_like_mars
How your brain decides what is beautiful,Anjan Chatterjee,Aug 2017,True,"Informative, Fascinating",14:47,https://www.ted.com/talks/anjan_chatterjee_how_your_brain_decides_what_is_beautiful
Why I risked my life to expose a government massacre,Anjan Sundaram,Oct 2017,True,"Courageous, Informative",7:34,https://www.ted.com/talks/anjan_sundaram_why_i_risked_my_life_to_expose_a_government_massacre
What's wrong with school lunches,Ann Cooper,Sep 2008,True,"Informative, Persuasive",19:42,https://www.ted.com/talks/ann_cooper_talks_school_lunches
My year reading a book from every country in the world,Ann Morgan,Nov 2015,True,"Inspiring, Fascinating",12:03,https://www.ted.com/talks/ann_morgan_my_year_reading_a_book_from_every_country_in_the_world
Four American characters,Anna Deavere Smith,Feb 2007,True,"Fascinating, Inspiring",23:05,https://www.ted.com/talks/anna_deavere_smith_s_american_character
The warmth and wisdom of mud buildings,Anna Heringer,Sep 2017,True,"Inspiring, Informative",13:01,https://www.ted.com/talks/anna_heringer_the_warmth_and_wisdom_of_mud_buildings
A plane you can drive,Anna Mracek Dietrich,Nov 2011,True,"Ingenious, Fascinating",9:38,https://www.ted.com/talks/anna_mracek_dietrich_a_plane_you_can_drive
"See how the rest of the world lives, organized by income",Anna Rosling Rönnlund,Jan 2018,True,"Informative, Fascinating",11:41,https://www.ted.com/talks/anna_rosling_ronnlund_see_how_the_rest_of_the_world_lives_organized_by_income
"What makes a word ""real""?",Anne Curzan,Jun 2014,True,"Informative, Fascinating",17:13,https://www.ted.com/talks/anne_curzan_what_makes_a_word_real
12 truths I learned from life and writing,Anne Lamott,Jun 2017,True,"Inspiring, Beautiful",15:55,https://www.ted.com/talks/anne_lamott_12_truths_i_learned_from_life_and_writing
Meet the microscopic life in your home — and on your face,Anne Madden,Aug 2017,True,"Informative, Fascinating",10:07,https://www.ted.com/talks/anne_madden_meet_the_microscopic_life_in_your_home_and_on_your_face
"Can we all ""have it all""?",Anne-Marie Slaughter,Mar 2014,True,"Inspiring, Courageous",17:11,https://www.ted.com/talks/anne_marie_slaughter_can_we_all_have_it_all
Why smart statistics are the key to fighting crime,Anne Milgram,Jan 2014,True,"Informative, Persuasive",12:41,https://www.ted.com/talks/anne_milgram_why_smart_statistics_are_the_key_to_fighting_crime
The 3 agencies with the power to make or break economies,Annette Heuser,Feb 2014,True,"Informative, Persuasive",9:49,https://www.ted.com/talks/annette_heuser_the_3_agencies_with_the_power_to_make_or_break_economies
Why I am an HIV/AIDS activist,Annie Lennox,Sep 2010,True,"Inspiring, Courageous",9:16,https://www.ted.com/talks/annie_lennox_why_i_am_an_hiv_aids_activist
What we learn before we're born,Annie Murphy Paul,Nov 2011,True,"Informative, Fascinating",16:46,https://www.ted.com/talks/annie_murphy_paul_what_we_learn_before_we_re_born
Hands-on science with squishy circuits,AnnMarie Thomas,Apr 2011,True,"Ingenious, Inspiring",4:08,https://www.ted.com/talks/annmarie_thomas_squishy_circuits
My country will be underwater soon — unless we work together,Anote Tong,Nov 2015,True,"Informative, Persuasive",21:15,https://www.ted.com/talks/anote_tong_my_country_will_be_underwater_soon_unless_we_work_together
Growing new organs,Anthony Atala,Jan 2010,True,"Fascinating, Ingenious",17:52,https://www.ted.com/talks/anthony_atala_growing_organs_engineering_tissue
Printing a human kidney,Anthony Atala,Mar 2011,True,"Fascinating, Inspiring",17:24,https://www.ted.com/talks/anthony_atala_printing_a_human_kidney
This is what democracy looks like,Anthony D. Romero,May 2017,True,"Inspiring, Courageous",12:48,https://www.ted.com/talks/anthony_d_romero_this_is_what_democracy_looks_like
The jobs we'll lose to machines — and the ones we won't,Anthony Goldbloom,Aug 2016,True,"Informative, Inspiring",4:36,https://www.ted.com/talks/anthony_goldbloom_the_jobs_we_ll_lose_to_machines_and_the_ones_we_won_t
The quest to understand consciousness,Antonio Damasio,Dec 2011,True,"Informative, Fascinating",18:42,https://www.ted.com/talks/antonio_damasio_the_quest_to_understand_consciousness
The magic of the Amazon: A river that flows invisibly all around us,Antonio Donato Nobre,Sep 2014,True,"Fascinating, Informative",21:35,https://www.ted.com/talks/antonio_donato_nobre_the_magic_of_the_amazon_a_river_that_flows_invisibly_all_around_us
Refugees have the right to be protected,António Guterres,Dec 2015,True,"Informative, Inspiring",19:54,https://www.ted.com/talks/antonio_guterres_refugees_have_the_right_to_be_protected
"Sculpted space, within and without",Antony Gormley,Sep 2012,True,"Inspiring, Beautiful",15:56,https://www.ted.com/talks/antony_gormley_sculpted_space_within_and_without
The ancient ingenuity of water harvesting,Anupam Mishra,Dec 2009,True,"Inspiring, Fascinating",17:14,https://www.ted.com/talks/anupam_mishra_the_ancient_ingenuity_of_water_harvesting
How we'll find life on other planets,Aomawa Shields,Jan 2016,True,"Informative, Inspiring",5:25,https://www.ted.com/talks/aomawa_shields_how_we_ll_find_life_on_other_planets
Art that craves your attention,Aparna Rao,Feb 2014,True,"Funny, Fascinating",8:56,https://www.ted.com/talks/aparna_rao_art_that_craves_your_attention
High-tech art (with a sense of humor),Aparna Rao,Nov 2011,True,"Ingenious, Fascinating",7:50,https://www.ted.com/talks/aparna_rao_high_tech_art_with_a_sense_of_humor
The art of misdirection,Apollo Robbins,Sep 2013,True,"Funny, Fascinating",8:47,https://www.ted.com/talks/apollo_robbins_the_art_of_misdirection
3 ways to plan for the (very) long term,Ari Wallach,Apr 2017,True,"Inspiring, Informative",13:42,https://www.ted.com/talks/ari_wallach_3_ways_to_plan_for_the_very_long_term
How to succeed? Get more sleep,Arianna Huffington,Jan 2011,True,"Funny, Inspiring",4:10,https://www.ted.com/talks/arianna_huffington_how_to_succeed_get_more_sleep
"Know thyself, with a brain scanner",Ariel Garten,Jan 2011,True,"Fascinating, Informative",15:04,https://www.ted.com/talks/ariel_garten_know_thyself_with_a_brain_scanner
Our treatment of HIV has advanced. Why hasn't the stigma changed?,Arik Hartmann,Jan 2018,True,"Courageous, Informative",17:06,https://www.ted.com/talks/arik_hartmann_our_treatment_of_hiv_has_advanced_why_hasn_t_the_stigma_changed
Making sense of maps,Aris Venetikidis,Sep 2012,True,"Informative, Ingenious",16:36,https://www.ted.com/talks/aris_venetikidis_making_sense_of_maps
The most Martian place on Earth,Armando Azua-Bustos,Sep 2017,True,"Informative, Fascinating",4:50,https://www.ted.com/talks/armando_azua_bustos_the_most_martian_place_on_earth
"A performance of ""Mathemagic""",Arthur Benjamin,Dec 2007,True,"Fascinating, Funny",15:14,https://www.ted.com/talks/arthur_benjamin_does_mathemagic
Teach statistics before calculus!,Arthur Benjamin,Jun 2009,True,"Persuasive, Informative",2:58,https://www.ted.com/talks/arthur_benjamin_s_formula_for_changing_math_education
The magic of Fibonacci numbers,Arthur Benjamin,Nov 2013,True,"Fascinating, Informative",6:24,https://www.ted.com/talks/arthur_benjamin_the_magic_of_fibonacci_numbers
A conservative's plea: Let's work together,Arthur Brooks,Mar 2016,True,"Inspiring, Informative",14:14,https://www.ted.com/talks/arthur_brooks_a_conservative_s_plea_let_s_work_together
Moving sculpture,Arthur Ganson,May 2008,True,"Beautiful, Ingenious",15:44,https://www.ted.com/talks/arthur_ganson_makes_moving_sculpture
A vision for sustainable restaurants,Arthur Potts Dawson,Dec 2010,True,"Inspiring, Informative",8:49,https://www.ted.com/talks/arthur_potts_dawson_a_vision_for_sustainable_restaurants
How I started a sanitary napkin revolution!,Arunachalam Muruganantham,Nov 2012,True,"Inspiring, Ingenious",9:21,https://www.ted.com/talks/arunachalam_muruganantham_how_i_started_a_sanitary_napkin_revolution
Turning trash into toys for learning,Arvind Gupta,Apr 2011,True,"Inspiring, Ingenious",15:30,https://www.ted.com/talks/arvind_gupta_turning_trash_into_toys_for_learning
We're all hiding something. Let's find the courage to open up,Ash Beckham,Feb 2014,True,"Inspiring, Courageous",9:22,https://www.ted.com/talks/ash_beckham_we_re_all_hiding_something_let_s_find_the_courage_to_open_up
When to take a stand — and when to let it go,Ash Beckham,Jul 2015,True,"Inspiring, Courageous",15:35,https://www.ted.com/talks/ash_beckham_when_to_take_a_stand_and_when_to_let_it_go
Why you should care about whale poo,Asha de Vos,Jan 2015,True,"Informative, Inspiring",5:45,https://www.ted.com/talks/asha_de_vos_why_you_should_care_about_whale_poo
My message of peace from Pakistan,Asher Hasan,Dec 2009,True,"Inspiring, Beautiful",4:28,https://www.ted.com/talks/asher_hasan_s_message_of_peace_from_pakistan
How online abuse of women has spiraled out of control,Ashley Judd,Jan 2017,True,"Courageous, Inspiring",16:10,https://www.ted.com/talks/ashley_judd_how_online_abuse_of_women_has_spiraled_out_of_control
How to rebuild a broken state,Ashraf Ghani,Oct 2006,True,"Informative, Courageous",18:45,https://www.ted.com/talks/ashraf_ghani_on_rebuilding_broken_states
Let's end ageism,Ashton Applewhite,Aug 2017,True,"Inspiring, Persuasive",11:37,https://www.ted.com/talks/ashton_applewhite_let_s_end_ageism
A young inventor's plan to recycle Styrofoam,Ashton Cofer,Mar 2017,True,"Inspiring, Ingenious",6:01,https://www.ted.com/talks/ashton_cofer_a_young_inventor_s_plan_to_recycle_styrofoam
A better way to talk about abortion,Aspen Baker,Jul 2015,True,"Inspiring, Courageous",10:58,https://www.ted.com/talks/aspen_baker_a_better_way_to_talk_about_abortion
El Sistema's top youth orchestra,Gustavo Dudamel and the Teresa Carreño Youth Orchestra,Feb 2009,True,"Beautiful, Inspiring",17:06,https://www.ted.com/talks/astonishing_performance_by_a_venezuelan_youth_orchestra_1
The unexpected benefit of celebrating failure,Astro Teller,Apr 2016,True,"Inspiring, Fascinating",15:32,https://www.ted.com/talks/astro_teller_the_unexpected_benefit_of_celebrating_failure
How do we heal medicine?,Atul Gawande,Apr 2012,True,"Inspiring, Persuasive",19:19,https://www.ted.com/talks/atul_gawande_how_do_we_heal_medicine
Want to get great at something? Get a coach,Atul Gawande,Dec 2017,True,"Inspiring, Informative",16:58,https://www.ted.com/talks/atul_gawande_want_to_get_great_at_something_get_a_coach
A roadmap to end aging,Aubrey de Grey,Oct 2006,True,"Persuasive, Fascinating",22:45,https://www.ted.com/talks/aubrey_de_grey_says_we_can_avoid_aging
How to make a profit while making a difference,Audrey Choi,Feb 2016,True,"Inspiring, Informative",12:34,https://www.ted.com/talks/audrey_choi_how_to_make_a_profit_while_making_a_difference
The real reason manufacturing jobs are disappearing,Augie Picado,Sep 2017,True,"Informative, Persuasive",12:02,https://www.ted.com/talks/augie_picado_the_real_reason_manufacturing_jobs_are_disappearing
A robot that runs and swims like a salamander,Auke Ijspeert,Jan 2016,True,"Informative, Fascinating",14:10,https://www.ted.com/talks/auke_ijspeert_a_robot_that_runs_and_swims_like_a_salamander
Making global labor fair,Auret van Heerden,Nov 2010,True,"Persuasive, Inspiring",17:46,https://www.ted.com/talks/auret_van_heerden_making_global_labor_fair
What's next in 3D printing,Avi Reichental,Sep 2014,True,"Inspiring, Informative",9:04,https://www.ted.com/talks/avi_reichental_what_s_next_in_3d_printing
All your devices can be hacked,Avi Rubin,Feb 2012,True,"Informative, Fascinating",16:56,https://www.ted.com/talks/avi_rubin_all_your_devices_can_be_hacked
Award-winning teenage science in action,"Lauren Hodge, Shree Bose and Naomi Shah",Jan 2012,True,"Inspiring, Informative",16:16,https://www.ted.com/talks/award_winning_teen_age_science_in_action
"Building blocks that blink, beep and teach",Ayah Bdeir,Mar 2012,True,"Ingenious, Inspiring",5:27,https://www.ted.com/talks/ayah_bdeir_building_blocks_that_blink_beep_and_teach
What comes after tragedy? Forgiveness,Azim Khamisa and Ples Felix,Jan 2018,True,"Inspiring, Beautiful",13:06,https://www.ted.com/talks/azim_khamisa_and_ples_felix_what_comes_after_tragedy_forgiveness
"For more tolerance, we need more ... tourism?",Aziz Abu Sarah,Jan 2015,True,"Inspiring, Beautiful",4:37,https://www.ted.com/talks/aziz_abu_sarah_for_more_tolerance_we_need_more_tourism
"How I brought a river, and my city, back to life",Aziza Chaouni,Aug 2014,True,"Inspiring, Informative",5:39,https://www.ted.com/talks/aziza_chaouni_how_i_brought_a_river_and_my_city_back_to_life
Sometimes it's good to give up the driver's seat,Baba Shiv,Jul 2012,True,"Informative, Persuasive",9:47,https://www.ted.com/talks/baba_shiv_sometimes_it_s_good_to_give_up_the_driver_s_seat
A thousand times no,Bahia Shehab,Sep 2012,True,"Courageous, Inspiring",5:56,https://www.ted.com/talks/bahia_shehab_a_thousand_times_no
Demand a fair trade cell phone,Bandi Mbubi,Sep 2012,True,"Informative, Persuasive",9:21,https://www.ted.com/talks/bandi_mbubi_demand_a_fair_trade_cell_phone
My desperate journey with a human smuggler,Barat Ali Batoor,Apr 2015,True,"Courageous, Informative",10:37,https://www.ted.com/talks/barat_ali_batoor_my_desperate_journey_with_a_human_smuggler
Tagging tuna in the deep ocean,Barbara Block,Oct 2010,True,"Informative, Fascinating",20:06,https://www.ted.com/talks/barbara_block_tagging_tuna_in_the_deep_ocean
What veterinarians know that physicians don't,Barbara Natterson-Horowitz,Dec 2014,True,"Informative, Inspiring",14:57,https://www.ted.com/talks/barbara_natterson_horowitz_what_veterinarians_know_that_doctors_don_t
Genomics 101,Barry Schuler,Jan 2009,True,"Informative, Fascinating",21:26,https://www.ted.com/talks/barry_schuler_genomics_101
Our loss of wisdom,Barry Schwartz,Feb 2009,True,"Inspiring, Persuasive",20:45,https://www.ted.com/talks/barry_schwartz_on_our_loss_of_wisdom
